epoch,accuracy,dice_coef,loss,lr,mean_io_u_5,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_5,val_precision,val_sensitivity,val_specificity
14,0.9891482591629028,0.8028259873390198,0.20852883160114288,4e-06,0.9418742656707764,0.9888421297073364,0.9888536334037781,0.9962823987007141,0.989104688167572,0.7978478670120239,0.21954825520515442,0.9524654150009155,0.9888215065002441,0.9888421297073364,0.996275782585144
15,0.989993691444397,0.8211809992790222,0.19086086750030518,4e-06,0.94666588306427,0.9896881580352783,0.9897016882896423,0.9965639114379883,0.9894821047782898,0.8057259321212769,0.21016572415828705,0.9514484405517578,0.989188551902771,0.9892079830169678,0.996398389339447
16,0.9902445673942566,0.8277191519737244,0.18126598000526428,4e-06,0.95123291015625,0.9899443984031677,0.989952802658081,0.9966491460800171,0.9894574880599976,0.8059991598129272,0.2099817544221878,0.9571636319160461,0.9891770482063293,0.9891966581344604,0.9963940382003784
17,0.9906636476516724,0.8252623677253723,0.1859034299850464,4e-06,0.9543198347091675,0.990348756313324,0.9903623461723328,0.9967853426933289,0.9898355603218079,0.8074193596839905,0.20768412947654724,0.9581702947616577,0.9895524382591248,0.9895699620246887,0.9965181946754456
18,0.9902669787406921,0.8166685700416565,0.19607339799404144,4e-06,0.9563573002815247,0.989962637424469,0.9899744391441345,0.9966557025909424,0.9899394512176514,0.8058565258979797,0.20898181200027466,0.9587440490722656,0.9896597862243652,0.9896770119667053,0.996554970741272
19,0.9905399084091187,0.8277081847190857,0.18312381207942963,4e-06,0.9549224972724915,0.990230917930603,0.9902416467666626,0.996745228767395,0.9901067018508911,0.811480700969696,0.203384131193161,0.9578177332878113,0.9898146986961365,0.9898335933685303,0.9966063499450684
20,0.9901614785194397,0.823725163936615,0.18904781341552734,4e-06,0.9582595825195312,0.9898605346679688,0.9898741841316223,0.9966220259666443,0.99007648229599,0.8128995895385742,0.2016972005367279,0.9594389200210571,0.9897869825363159,0.9898074865341187,0.9965968728065491
21,0.9905310273170471,0.8211286664009094,0.19077540934085846,4e-06,0.957809329032898,0.9902220368385315,0.9902339577674866,0.9967427849769592,0.9900110363960266,0.8107681274414062,0.20335614681243896,0.9602694511413574,0.9897193908691406,0.9897409081459045,0.9965745806694031
22,0.990790069103241,0.8215688467025757,0.1872936487197876,4e-06,0.9581552743911743,0.990472137928009,0.9904871582984924,0.9968259334564209,0.9900898933410645,0.8117132186889648,0.20210124552249908,0.9591434001922607,0.9897969961166382,0.9898179173469543,0.9966012239456177
23,0.9905427694320679,0.8304893374443054,0.18216732144355774,1e-06,0.9567129015922546,0.9902318716049194,0.9902428984642029,0.9967454671859741,0.9902953505516052,0.8134986758232117,0.20102016627788544,0.9622783064842224,0.9900076985359192,0.9900304079055786,0.9966714382171631
24,0.9908660054206848,0.8265789151191711,0.18433517217636108,1e-06,0.9580948352813721,0.9905575513839722,0.9905732870101929,0.9968546628952026,0.9902347326278687,0.8130090236663818,0.20176289975643158,0.9608877897262573,0.9899460673332214,0.9899677038192749,0.9966506361961365
25,0.9906607866287231,0.8250057697296143,0.18532833456993103,1e-06,0.9579460024833679,0.9903502464294434,0.9903623461723328,0.9967843294143677,0.9902215600013733,0.8135565519332886,0.20139671862125397,0.9607973098754883,0.9899304509162903,0.9899516105651855,0.9966455698013306
26,0.9909396767616272,0.8253057599067688,0.18450482189655304,1e-06,0.958766758441925,0.9906278252601624,0.9906415939331055,0.9968769550323486,0.990312933921814,0.813607931137085,0.20039230585098267,0.9608442187309265,0.990023672580719,0.9900436401367188,0.9966765642166138
27,0.9908528327941895,0.8291229009628296,0.18015797436237335,1e-06,0.9588698148727417,0.9905343055725098,0.9905489683151245,0.9968465566635132,0.9902561902999878,0.8140879273414612,0.2001681625843048,0.9602152109146118,0.9899661540985107,0.9899882078170776,0.9966576099395752
28,0.991051971912384,0.8292757868766785,0.18031296133995056,1e-06,0.9582403898239136,0.9907304644584656,0.9907440543174744,0.9969104528427124,0.9901837110519409,0.813742995262146,0.20045869052410126,0.9603716135025024,0.9898948669433594,0.989916980266571,0.996634840965271
29,0.9908467531204224,0.8244444131851196,0.18672402203083038,1e-06,0.9592097997665405,0.9905354380607605,0.9905449151992798,0.9968467950820923,0.9902949333190918,0.8131006360054016,0.20015937089920044,0.9607707262039185,0.9900050163269043,0.9900252819061279,0.9966703057289124
30,0.9910635948181152,0.8327605128288269,0.17602618038654327,1e-06,0.9586101770401001,0.9907432198524475,0.9907538294792175,0.996915340423584,0.9903131723403931,0.8135069012641907,0.20096445083618164,0.9618111848831177,0.9900256991386414,0.990047037601471,0.9966774582862854
31,0.9909331202507019,0.8354935050010681,0.17388853430747986,1e-06,0.957808792591095,0.9906080961227417,0.9906229376792908,0.9968727231025696,0.9903184771537781,0.8137105703353882,0.20125144720077515,0.9616307616233826,0.9900305271148682,0.9900511503219604,0.996679425239563
32,0.9910405874252319,0.8350226283073425,0.17606239020824432,1e-06,0.959013819694519,0.9907221794128418,0.9907370805740356,0.9969079494476318,0.9902929067611694,0.8127352595329285,0.20170541107654572,0.9615778923034668,0.9900090098381042,0.9900305271148682,0.9966720342636108
33,0.9908448457717896,0.8284611701965332,0.18047834932804108,1e-06,0.9596726298332214,0.9905329942703247,0.9905466437339783,0.9968463778495789,0.9903384447097778,0.8134123086929321,0.2012004554271698,0.9623147249221802,0.9900539517402649,0.9900745153427124,0.9966855049133301
34,0.9908370971679688,0.8310070633888245,0.18069212138652802,1e-06,0.9591655731201172,0.9905208945274353,0.9905312061309814,0.9968423247337341,0.9904114007949829,0.8147771954536438,0.19963432848453522,0.9632336497306824,0.9901294708251953,0.9901502728462219,0.9967114329338074
35,0.9911477565765381,0.8315145373344421,0.17900410294532776,1e-06,0.960887610912323,0.9908342361450195,0.9908497333526611,0.9969464540481567,0.9903824925422668,0.8149445652961731,0.1997470110654831,0.9616397023200989,0.9900937676429749,0.9901134371757507,0.996698796749115
36,0.9913588762283325,0.8393077254295349,0.17064861953258514,1e-06,0.9595643877983093,0.9910426139831543,0.9910555481910706,0.9970151782035828,0.9904723763465881,0.8141384124755859,0.20000557601451874,0.9632701873779297,0.9901877045631409,0.9902076125144958,0.9967316389083862
37,0.9912939667701721,0.8332810401916504,0.1750892847776413,1e-06,0.9604582786560059,0.9909722805023193,0.9909860491752625,0.9969926476478577,0.9903708696365356,0.814517080783844,0.20020762085914612,0.9622859358787537,0.9900844097137451,0.9901041984558105,0.9966945648193359
38,0.9911203384399414,0.8306339979171753,0.17765718698501587,1e-06,0.9600851535797119,0.9908095598220825,0.990821123123169,0.9969380497932434,0.9904108047485352,0.8151317834854126,0.199321910738945,0.9620680809020996,0.9901212453842163,0.9901412129402161,0.9967100620269775
39,0.9912112951278687,0.8305607438087463,0.17944678664207458,1e-06,0.9611424207687378,0.9909053444862366,0.9909166097640991,0.9969696402549744,0.9904660582542419,0.8155328035354614,0.19917583465576172,0.9641870260238647,0.9901829957962036,0.9902034997940063,0.9967284202575684
40,0.9913827776908875,0.8418248295783997,0.1661302149295807,1e-06,0.9612041711807251,0.9910666346549988,0.9910775423049927,0.9970242381095886,0.9904064536094666,0.8156536221504211,0.19918745756149292,0.962905764579773,0.9901198744773865,0.9901387691497803,0.9967080950737
41,0.9911723136901855,0.8329376578330994,0.1764994114637375,1e-06,0.9601638317108154,0.9908608198165894,0.9908697009086609,0.996954619884491,0.9904191493988037,0.8150745630264282,0.19933222234249115,0.9621855020523071,0.9901309609413147,0.9901500344276428,0.9967115521430969
42,0.9911487698554993,0.8396374583244324,0.16844536364078522,1e-06,0.959129810333252,0.99083012342453,0.9908397793769836,0.9969444274902344,0.9905061721801758,0.8155691027641296,0.19872835278511047,0.9630862474441528,0.9902191162109375,0.9902369976043701,0.9967418313026428
43,0.9912275671958923,0.8311424851417542,0.17720209062099457,1e-06,0.9605348110198975,0.9909132122993469,0.9909216165542603,0.9969724416732788,0.9904884696006775,0.8164735436439514,0.19814331829547882,0.9631456136703491,0.9901996850967407,0.9902184009552002,0.996734619140625
44,0.9912439584732056,0.8285612463951111,0.18092715740203857,1e-06,0.9610722661018372,0.9909264445304871,0.9909408092498779,0.9969760179519653,0.9905107021331787,0.8160355091094971,0.19799086451530457,0.9626034498214722,0.9902191162109375,0.9902381300926208,0.9967420697212219
45,0.9911380410194397,0.8309018611907959,0.17927193641662598,1e-06,0.9593701958656311,0.9908127784729004,0.9908215403556824,0.9969401955604553,0.9904929995536804,0.8151881098747253,0.19931703805923462,0.9638990163803101,0.9902076721191406,0.9902282953262329,0.9967369437217712
46,0.9911059737205505,0.8302348256111145,0.1785309761762619,1e-06,0.9608392119407654,0.9907881617546082,0.9907997846603394,0.9969304203987122,0.990497887134552,0.8156158328056335,0.19916865229606628,0.9634702205657959,0.990210771560669,0.9902309775352478,0.9967390894889832
47,0.9910487532615662,0.8269951939582825,0.18406802415847778,1e-06,0.9604017734527588,0.9907338619232178,0.990747332572937,0.9969115257263184,0.9904243350028992,0.8159947395324707,0.198163703083992,0.9611642360687256,0.9901333451271057,0.990152895450592,0.9967116713523865
48,0.991614818572998,0.8391141295433044,0.1696545034646988,1e-06,0.9600499868392944,0.991296648979187,0.991307258605957,0.9971008896827698,0.9905133247375488,0.8158849477767944,0.19858238101005554,0.9630804061889648,0.9902266263961792,0.9902459979057312,0.9967429041862488
49,0.9912883639335632,0.8305385708808899,0.17883144319057465,1e-06,0.959161639213562,0.990959644317627,0.9909700155258179,0.9969882369041443,0.9905800223350525,0.8166570663452148,0.19739878177642822,0.9627187252044678,0.9902920126914978,0.990308940410614,0.9967643022537231
50,0.9913087487220764,0.8315127491950989,0.17980434000492096,1e-06,0.9592905640602112,0.9909877777099609,0.9909992814064026,0.9969973564147949,0.9905946254730225,0.8159167170524597,0.19787132740020752,0.9628366231918335,0.9903054237365723,0.9903221726417542,0.9967705607414246
51,0.991091251373291,0.8281383514404297,0.18410122394561768,1e-06,0.9596465229988098,0.9907816648483276,0.9907936453819275,0.9969289898872375,0.9905844926834106,0.8143231272697449,0.19869205355644226,0.96230149269104,0.9902917742729187,0.9903079867362976,0.9967663884162903
52,0.991415798664093,0.8288549780845642,0.18240836262702942,1e-06,0.9617283344268799,0.9911096096038818,0.9911169409751892,0.9970377087593079,0.9905559420585632,0.8169151544570923,0.19729287922382355,0.9640508890151978,0.9902692437171936,0.9902874231338501,0.9967578649520874
53,0.9915119409561157,0.8369771838188171,0.1736687868833542,1e-06,0.9617437124252319,0.9911949038505554,0.9912069439888,0.9970670342445374,0.990668773651123,0.8163876533508301,0.19766868650913239,0.9643172025680542,0.9903823733329773,0.990398645401001,0.9967949390411377
54,0.9911835193634033,0.8357992768287659,0.17329734563827515,1e-06,0.9610689878463745,0.9908604025840759,0.9908707141876221,0.9969539642333984,0.9905993342399597,0.8174015879631042,0.19702614843845367,0.9641891717910767,0.9903116822242737,0.9903334975242615,0.9967721700668335
55,0.9912197589874268,0.8292695879936218,0.17933189868927002,1e-06,0.9613460302352905,0.9909056425094604,0.9909166097640991,0.9969697594642639,0.9906007647514343,0.8175477981567383,0.19672906398773193,0.9629417657852173,0.9903103709220886,0.9903286099433899,0.9967717528343201
56,0.9914894700050354,0.8358094096183777,0.17514650523662567,1e-06,0.9610792398452759,0.9911706447601318,0.9911835789680481,0.9970576763153076,0.9905097484588623,0.8156649470329285,0.19739817082881927,0.9607218503952026,0.9902137517929077,0.9902304410934448,0.9967393279075623
57,0.9914993047714233,0.829483687877655,0.17905546724796295,1e-06,0.9600249528884888,0.9911743402481079,0.9911847114562988,0.9970600008964539,0.9906840324401855,0.8165487051010132,0.19773146510124207,0.9651073217391968,0.990398645401001,0.9904175400733948,0.996802031993866
58,0.9914947152137756,0.8350143432617188,0.17483079433441162,1e-06,0.962549090385437,0.991184413433075,0.9911930561065674,0.9970632791519165,0.9906598925590515,0.8170656561851501,0.19684243202209473,0.9642385244369507,0.9903693199157715,0.9903886318206787,0.9967911243438721
59,0.9914292097091675,0.8358900547027588,0.1738642454147339,1e-06,0.9610933065414429,0.9911110401153564,0.9911207556724548,0.9970369935035706,0.9905866980552673,0.8166070580482483,0.19687700271606445,0.9621680378913879,0.9902933239936829,0.9903109073638916,0.9967664480209351
60,0.9914191961288452,0.8397998213768005,0.1685895472764969,1e-06,0.961009681224823,0.9910956025123596,0.9911057949066162,0.9970327019691467,0.9906126856803894,0.817223310470581,0.19638566672801971,0.9623957872390747,0.9903212189674377,0.9903389811515808,0.9967758655548096
61,0.9914648532867432,0.8336719274520874,0.1746739149093628,1e-06,0.9598942399024963,0.9911390542984009,0.9911526441574097,0.9970477223396301,0.990656316280365,0.8170127868652344,0.1968163549900055,0.9633467793464661,0.9903640151023865,0.990382194519043,0.9967896342277527
62,0.9914753437042236,0.8385767936706543,0.17057311534881592,1e-06,0.9619421362876892,0.9911596179008484,0.9911708235740662,0.9970542192459106,0.9906937479972839,0.8170114159584045,0.1965392380952835,0.9644728899002075,0.9904045462608337,0.990423321723938,0.9968030452728271
63,0.9913979768753052,0.83131343126297,0.17805209755897522,1e-06,0.9614726305007935,0.9910836815834045,0.9910888671875,0.9970279932022095,0.9906615614891052,0.8174214363098145,0.19633610546588898,0.9641799926757812,0.9903717041015625,0.9903914332389832,0.9967935085296631
64,0.991087794303894,0.8308666348457336,0.18044181168079376,1e-06,0.960953950881958,0.9907710552215576,0.9907833337783813,0.9969250559806824,0.9905166625976562,0.8176746368408203,0.19616839289665222,0.9620243906974792,0.9902265071868896,0.9902471899986267,0.9967424869537354
65,0.9915367960929871,0.8357085585594177,0.17311540246009827,1e-06,0.9607688188552856,0.9912200570106506,0.9912306666374207,0.9970741868019104,0.9907422065734863,0.8169432282447815,0.19608166813850403,0.963802695274353,0.9904482364654541,0.9904654026031494,0.996818482875824
66,0.9914860725402832,0.8335996866226196,0.17494961619377136,1e-06,0.9625306129455566,0.9911632537841797,0.991173505783081,0.9970552325248718,0.9907335042953491,0.8174582123756409,0.19614630937576294,0.9647248983383179,0.9904401302337646,0.9904602766036987,0.9968156218528748
67,0.991590142250061,0.8390636444091797,0.1703953593969345,1e-06,0.9643255472183228,0.9912779927253723,0.9912900924682617,0.9970937371253967,0.9907573461532593,0.8179028034210205,0.1961991935968399,0.9662110805511475,0.9904705882072449,0.9904891848564148,0.996823251247406
68,0.9915076494216919,0.8362203240394592,0.17566095292568207,1e-06,0.9630542993545532,0.9911878705024719,0.9912012219429016,0.9970647692680359,0.990749716758728,0.8178515434265137,0.19584394991397858,0.9653122425079346,0.9904604554176331,0.9904816150665283,0.9968210458755493
69,0.9917275309562683,0.8372066020965576,0.1707766056060791,1e-06,0.9622679948806763,0.9914112687110901,0.991423487663269,0.9971397519111633,0.9907705783843994,0.8182753324508667,0.19547413289546967,0.9636690616607666,0.9904781579971313,0.9904959797859192,0.9968274235725403
70,0.9912506341934204,0.8313413858413696,0.17959141731262207,1e-06,0.9596943259239197,0.9909321069717407,0.9909393191337585,0.9969783425331116,0.9908022284507751,0.8174803853034973,0.19573812186717987,0.9641556739807129,0.9905111789703369,0.9905279278755188,0.9968388676643372
71,0.9913833141326904,0.8315290808677673,0.17868942022323608,1e-06,0.9608242511749268,0.9910642504692078,0.9910706877708435,0.9970230460166931,0.9907805919647217,0.8172433376312256,0.19648122787475586,0.9647750854492188,0.9904923439025879,0.9905101656913757,0.9968313574790955
72,0.9910811185836792,0.8288209438323975,0.1813337802886963,1e-06,0.9606717824935913,0.9907614588737488,0.9907740950584412,0.9969218373298645,0.990742027759552,0.8179970979690552,0.1956481784582138,0.9629662036895752,0.9904474020004272,0.9904651045799255,0.9968154430389404
73,0.991548478603363,0.8367828726768494,0.17322559654712677,1e-06,0.9612462520599365,0.9912270307540894,0.9912399649620056,0.997077465057373,0.9907593131065369,0.8180107474327087,0.1959981471300125,0.9631381034851074,0.9904633164405823,0.9904811382293701,0.9968236684799194
74,0.9911625385284424,0.8306117057800293,0.17946036159992218,1e-06,0.9602692127227783,0.9908519983291626,0.9908620119094849,0.9969531893730164,0.9907474517822266,0.8176926970481873,0.19611896574497223,0.9634584784507751,0.9904544353485107,0.9904735684394836,0.9968206286430359
75,0.9917377233505249,0.8348085880279541,0.1738949567079544,1e-06,0.9603669047355652,0.9914232492446899,0.991433322429657,0.9971424341201782,0.9907467365264893,0.8177959322929382,0.19526654481887817,0.9633092880249023,0.9904537200927734,0.9904712438583374,0.9968203902244568
76,0.9917367696762085,0.8483467102050781,0.16011187434196472,1e-06,0.9605945348739624,0.9914062023162842,0.9914165735244751,0.9971375465393066,0.9907317757606506,0.8173474669456482,0.19556301832199097,0.9635424613952637,0.9904377460479736,0.9904555082321167,0.9968137741088867
77,0.991823673248291,0.8399916887283325,0.16913282871246338,1e-06,0.9628105163574219,0.9915025234222412,0.9915136098861694,0.9971693754196167,0.990700364112854,0.8180105090141296,0.19545069336891174,0.9642105102539062,0.9904097318649292,0.9904268980026245,0.9968053698539734
78,0.9916424751281738,0.8387022018432617,0.16926176846027374,1e-06,0.9628259539604187,0.9913238883018494,0.9913362860679626,0.9971100687980652,0.9907757043838501,0.8189457654953003,0.19492149353027344,0.9655621647834778,0.990487277507782,0.990504264831543,0.9968297481536865
79,0.9916198253631592,0.8331983089447021,0.17709222435951233,1e-06,0.9646148085594177,0.9913113117218018,0.9913221597671509,0.9971050024032593,0.9907323718070984,0.8184885382652283,0.19563007354736328,0.9664496183395386,0.9904448986053467,0.9904652237892151,0.9968176484107971
80,0.9914786219596863,0.8317686319351196,0.17729337513446808,1e-06,0.963861346244812,0.9911710619926453,0.9911857843399048,0.9970581531524658,0.9908049702644348,0.8191077709197998,0.19425085186958313,0.9658323526382446,0.9905161261558533,0.9905349016189575,0.9968412518501282
81,0.9915574193000793,0.8363485932350159,0.1717306226491928,1e-06,0.9628735780715942,0.9912432432174683,0.9912512302398682,0.9970818758010864,0.9908328056335449,0.8189022541046143,0.19455088675022125,0.9647424221038818,0.9905420541763306,0.9905592799186707,0.996846616268158
82,0.9915617108345032,0.8357827067375183,0.1746997833251953,1e-06,0.9626379013061523,0.9912475347518921,0.991255521774292,0.9970836043357849,0.9906944036483765,0.8187798261642456,0.19478613138198853,0.9637414216995239,0.9904035925865173,0.9904237389564514,0.9968039989471436
83,0.9916805028915405,0.8397922515869141,0.1702360212802887,1e-06,0.962600588798523,0.9913539886474609,0.9913680553436279,0.9971187710762024,0.9907519817352295,0.8184446096420288,0.19513340294361115,0.9650037288665771,0.9904622435569763,0.9904826283454895,0.9968228340148926
84,0.9918473362922668,0.847903847694397,0.15996521711349487,1e-06,0.9628885984420776,0.991524875164032,0.9915356636047363,0.9971769452095032,0.9907875657081604,0.8187873363494873,0.19441814720630646,0.9648361206054688,0.9904980659484863,0.9905163645744324,0.9968346953392029
85,0.9914097785949707,0.8391309976577759,0.170490562915802,1e-06,0.9623897671699524,0.9910871982574463,0.9910991787910461,0.9970303773880005,0.9907745122909546,0.818138599395752,0.19502630829811096,0.9664777517318726,0.9904903769493103,0.990510106086731,0.9968310594558716
86,0.991902232170105,0.8437724709510803,0.16346469521522522,1e-06,0.9631991982460022,0.991584300994873,0.9915907382965088,0.997195303440094,0.9908639788627625,0.8187204599380493,0.19460228085517883,0.9653998613357544,0.9905732870101929,0.9905915260314941,0.9968602061271667
87,0.9914945960044861,0.8327622413635254,0.1763201206922531,1e-06,0.9611758589744568,0.9911696910858154,0.9911797642707825,0.9970573782920837,0.9908312559127808,0.8177335858345032,0.195638507604599,0.9649746417999268,0.990540087223053,0.990557849407196,0.9968487620353699
88,0.9917076826095581,0.8356658816337585,0.1744147092103958,1e-06,0.9643481373786926,0.9913905262947083,0.9913996458053589,0.997130274772644,0.9907570481300354,0.8177511692047119,0.1954575628042221,0.9643700122833252,0.990463137626648,0.9904807209968567,0.9968222379684448
89,0.9915719628334045,0.8336306810379028,0.17602844536304474,1e-06,0.9616425037384033,0.9912543296813965,0.9912635087966919,0.9970865845680237,0.990770697593689,0.8179830312728882,0.1955646425485611,0.9645053148269653,0.9904771447181702,0.9904950857162476,0.9968275427818298
90,0.9919219613075256,0.8393526077270508,0.16773134469985962,1e-06,0.9641176462173462,0.9916041493415833,0.9916173815727234,0.9972025752067566,0.990853488445282,0.8193392753601074,0.1948889046907425,0.9664133787155151,0.9905664920806885,0.9905839562416077,0.9968565106391907
91,0.9916857481002808,0.8377550840377808,0.16945116221904755,1e-06,0.964496374130249,0.9913699626922607,0.9913809895515442,0.9971246719360352,0.9907926321029663,0.8196191191673279,0.1946149468421936,0.9660379886627197,0.9905061721801758,0.99052494764328,0.9968370795249939
92,0.991845428943634,0.8435149788856506,0.16564801335334778,1e-06,0.9647579193115234,0.9915271997451782,0.9915376305580139,0.9971761703491211,0.9908481240272522,0.8186160326004028,0.19485966861248016,0.9657713174819946,0.9905602335929871,0.9905790090560913,0.9968553185462952
93,0.9918452501296997,0.8418053388595581,0.16754357516765594,1e-06,0.9630763530731201,0.9915227890014648,0.9915297031402588,0.9971746206283569,0.9908813238143921,0.8179897665977478,0.1949884295463562,0.9668129682540894,0.9905914664268494,0.9906086921691895,0.9968624114990234
94,0.9917721748352051,0.8395555019378662,0.17050625383853912,1e-06,0.9646642208099365,0.9914476871490479,0.9914578795433044,0.9971507787704468,0.9909478425979614,0.8177691698074341,0.19526411592960358,0.9677303433418274,0.9906588196754456,0.9906772971153259,0.9968864917755127
95,0.9913464188575745,0.838145911693573,0.17125815153121948,1e-06,0.9648545980453491,0.9910233020782471,0.991033136844635,0.9970089793205261,0.9909084439277649,0.8188031911849976,0.19504748284816742,0.9684117436408997,0.9906241297721863,0.9906448721885681,0.9968773722648621
96,0.9916532635688782,0.8338795304298401,0.1747140735387802,1e-06,0.9645616412162781,0.9913372993469238,0.9913513660430908,0.9971134066581726,0.9909167289733887,0.818256676197052,0.1954450160264969,0.966895580291748,0.9906280636787415,0.990648090839386,0.9968788027763367
97,0.9918248653411865,0.8382859826087952,0.1700073629617691,1e-06,0.9648480415344238,0.9915056824684143,0.9915158152580261,0.997169017791748,0.9909488558769226,0.8193935751914978,0.19461140036582947,0.967265248298645,0.9906616806983948,0.990680456161499,0.9968860745429993
98,0.9916150569915771,0.839779794216156,0.17033685743808746,1e-06,0.9640990495681763,0.991300106048584,0.9913055896759033,0.9971022009849548,0.990890622138977,0.8194029927253723,0.19408203661441803,0.9661507606506348,0.9906030893325806,0.9906216263771057,0.9968691468238831
99,0.9914999008178711,0.8417726159095764,0.16653908789157867,1e-06,0.9644414186477661,0.9911877512931824,0.9912000298500061,0.997064471244812,0.9909379482269287,0.8201259970664978,0.1938997060060501,0.967543363571167,0.9906502366065979,0.9906709790229797,0.9968851804733276
100,0.9915624260902405,0.8393376469612122,0.16805320978164673,1e-06,0.9651190042495728,0.9912468194961548,0.9912593960762024,0.9970835447311401,0.9909100532531738,0.8191289901733398,0.19462428987026215,0.9672146439552307,0.9906193614006042,0.9906405806541443,0.9968748688697815
101,0.9920493364334106,0.8504551649093628,0.15788321197032928,1e-06,0.9655354022979736,0.99172443151474,0.991736888885498,0.9972431063652039,0.9909420609474182,0.8195903897285461,0.19427362084388733,0.9675776362419128,0.9906545877456665,0.9906732439994812,0.9968872666358948
102,0.9916326403617859,0.8357352018356323,0.1730181872844696,1e-06,0.9636005759239197,0.991306483745575,0.9913175106048584,0.9971033334732056,0.9909337162971497,0.8198202252388,0.19415323436260223,0.9678384065628052,0.990646243095398,0.9906662702560425,0.9968836903572083
103,0.9919923543930054,0.838463306427002,0.1714581996202469,1e-06,0.9661755561828613,0.9916777014732361,0.9916896224021912,0.997226893901825,0.990963876247406,0.8190273642539978,0.19447572529315948,0.967233419418335,0.9906771779060364,0.9906957745552063,0.9968942403793335
104,0.9918636679649353,0.8406522870063782,0.16779090464115143,1e-06,0.9651583433151245,0.9915494918823242,0.9915598630905151,0.9971846342086792,0.9909250736236572,0.819884717464447,0.1938159465789795,0.9680125713348389,0.9906408786773682,0.9906613230705261,0.9968807697296143
